Postal_code,max_temp,min_temp,exposure
V1J2E6,7.495123288,-3.675424658,1
V1J7C2,7.495150685,-3.662575342,1
V1J4E8,7.495205479,-3.67630137,1
V1J7G3,7.495232877,-3.656630137,1
V1J2E7,7.495260274,-3.675287671,1
V1J5R8,7.495369863,-3.662246575,1
V1J1Y8,7.495424658,-3.673260274,1
V1J4B4,7.495452055,-3.672547945,1
V1J6W1,7.495479452,-3.664027397,1
V1J3L2,7.495479452,-3.663041096,1
V1J1H5,7.495726027,-3.662958904,1
V1J1Y9,7.495780822,-3.673287671,1
V1J6L1,7.495972603,-3.674273973,1
V1J1R3,7.496027397,-3.662246575,1
V1J1H4,7.496054795,-3.662986301,1
V1J7E6,7.496054795,-3.655041096,1
V1J7G6,7.496082192,-3.655287671,1
V1J3K9,7.496136986,-3.662356164,1
V1J3L1,7.496246575,-3.662410959,1
V1J6Y6,7.49630137,-3.66509589,1
V1J2B8,7.496328767,-3.674849315,1
V1J1T4,7.496328767,-3.663068493,1
V1J3P3,7.496410959,-3.664794521,1
V1J2B7,7.496410959,-3.674547945,1
V1J1Y1,7.496438356,-3.664082192,1
V1J1R2,7.496438356,-3.662027397,1
V1J1H6,7.496520548,-3.663342466,1
V1J5R9,7.496575342,-3.661287671,1
V1J4B3,7.49660274,-3.671863014,1
V1J1V5,7.496630137,-3.672465753,1
V1J3M7,7.496684932,-3.663287671,1
V1J2A8,7.496712329,-3.665479452,1
V1J3K1,7.496931507,-3.661260274,1
V1J3M8,7.496931507,-3.663287671,1
V1J1R4,7.497150685,-3.662219178,1
V1J3K8,7.497178082,-3.661890411,1
V1J1R5,7.497205479,-3.662136986,1
V1J1T3,7.497260274,-3.662767123,1
V1J1V4,7.497315068,-3.672630137,1
V1J1Z2,7.497452055,-3.674082192,1
V1J1T5,7.497534247,-3.662986301,1
V1J6E9,7.497589041,-3.662821918,1
V1J4B2,7.497589041,-3.671205479,1
V1J3J9,7.497616438,-3.660821918,1
V1J6B9,7.497616438,-3.672849315,1
V1J5T3,7.497643836,-3.67490411,1
V1J1G2,7.497643836,-3.662191781,1
V1J1M6,7.497671233,-3.661260274,1
V1J6Z3,7.497671233,-3.67290411,1
V1J4B1,7.49769863,-3.670958904,1
V1J1M5,7.497726027,-3.661013699,1
V1J1Z1,7.497726027,-3.673863014,1
V1J1H7,7.498027397,-3.663479452,1
V1J1T6,7.498054795,-3.663479452,1
V1J1R6,7.498273973,-3.662657534,1
V1J3P2,7.49830137,-3.663835616,1
V1J4P4,7.498356164,-3.660438356,1
V1J1H8,7.498438356,-3.663726027,1
V1J1M7,7.498465753,-3.661506849,1
V1J0B1,7.498547945,-3.671917808,1
V1J3K7,7.49860274,-3.661013699,1
V1J4A8,7.49860274,-3.670328767,1
V1J1R7,7.498712329,-3.662712329,1
V1J1M8,7.498849315,-3.66139726,1
V1J3M6,7.498849315,-3.661917808,1
V1J1K2,7.498876712,-3.660520548,1
V1J1K3,7.498876712,-3.660219178,1
V1J1V7,7.498876712,-3.673068493,1
V1J1N9,7.498876712,-3.670958904,1
V1J3P1,7.498986301,-3.663013699,1
V1J1T7,7.499068493,-3.663534247,1
V1J4A9,7.499068493,-3.670219178,1
V1J1G3,7.499178082,-3.662712329,1
V1J4P1,7.499260274,-3.659671233,1
V1J0C9,7.499287671,-3.671260274,1
V1J3K5,7.499424658,-3.660493151,1
V1J5H1,7.499534247,-3.671780822,1
V1J4A7,7.499534247,-3.669506849,1
V1J5V4,7.499616438,-3.660684932,1
V1J6N5,7.499726027,-3.673178082,1
V1J1K4,7.499753425,-3.660931507,1
V1J3M5,7.499780822,-3.661780822,1
V1J3K6,7.499808219,-3.660547945,1
V1J1V8,7.499808219,-3.673260274,1
V1J3N9,7.499808219,-3.662712329,1
V1J1V6,7.499917808,-3.672931507,1
V1J1M9,7.499917808,-3.662246575,1
V1J1K5,7.499917808,-3.660739726,1
V1J4Y1,7.499945205,-3.66969863,1
V1J1R8,7.500082192,-3.662931507,1
V1J1L4,7.500273973,-3.670027397,1
V1J1N1,7.500328767,-3.662273973,1
V1J6V5,7.500465753,-3.662657534,1
V1J2J3,7.500520548,-3.673232877,1
V1J4E6,7.500520548,-3.672739726,1
V1J4P5,7.500520548,-3.65909589,1
V1J6L4,7.500547945,-3.669013699,1
V1J2J2,7.500712329,-3.67309589,1
V1J4T8,7.500712329,-3.659013699,1
V1J6E4,7.500821918,-3.661068493,1
V1J0H3,7.500931507,-3.661013699,1
V1J5M6,7.501013699,-3.660027397,1
V1J1N2,7.501041096,-3.662164384,1
V1J6Z5,7.501041096,-3.653616438,1
V1J4H1,7.501041096,-3.673972603,1
V1J0B2,7.501068493,-3.652739726,1
V1J5E5,7.501068493,-3.670356164,1
V1J1K7,7.501123288,-3.661369863,1
V1J3N7,7.501178082,-3.661753425,1
V1J1N3,7.501205479,-3.662136986,1
V1J5M7,7.501287671,-3.652465753,1
V1J3J8,7.501315068,-3.658246575,1
V1J6T4,7.501369863,-3.661780822,1
V1J1L5,7.50139726,-3.670383562,1
V1J1K6,7.501424658,-3.661315068,1
V1J7A1,7.501424658,-3.661589041,1
V1J0H6,7.501452055,-3.662219178,1
V1J3J7,7.501479452,-3.658273973,1
V1J2E8,7.501506849,-3.672520548,1
V1J4G9,7.501561644,-3.67339726,1
V1J3M3,7.501589041,-3.66030137,1
V1J6Y8,7.501589041,-3.653342466,1
V1J3M4,7.501726027,-3.660328767,1
V1J2E9,7.502,-3.672630137,1
V1J3N6,7.502054795,-3.661041096,1
V1J5R7,7.502109589,-3.651589041,1
V1J6B7,7.502219178,-3.653150685,1
V1J0A4,7.502356164,-3.651369863,1
V1J1K8,7.502438356,-3.661287671,1
V1J5J4,7.50290411,-3.671753425,1
V1J5Z5,7.503068493,-3.652164384,1
V1J4G7,7.503123288,-3.672356164,1
V1J2G1,7.50339726,-3.673178082,1
V1J4G8,7.50339726,-3.672246575,1
V1J0G1,7.503479452,-3.650191781,1
V1J1Z3,7.503643836,-3.670931507,1
V1J0G2,7.50369863,-3.650164384,1
V1J3J6,7.503835616,-3.65709589,1
V1J1Z4,7.504,-3.670986301,1
V1J4G6,7.504,-3.671753425,1
V1J0A9,7.504082192,-3.651479452,1
V1J2C2,7.504164384,-3.672054795,1
V1J0C4,7.504465753,-3.649726027,1
V1J4H3,7.504712329,-3.673342466,1
V1J2C1,7.504849315,-3.671972603,1
V1J4L4,7.504931507,-3.673013699,1
V1J7B6,7.505260274,-3.660109589,1
V1J6X6,7.505616438,-3.659616438,1
V1J2G2,7.505671233,-3.673342466,1
V1J1Z6,7.50569863,-3.671424658,1
V1J0E2,7.505753425,-3.64939726,1
V1J0G6,7.505863014,-3.646630137,1
V1J1Z5,7.506109589,-3.671287671,1
V1J6E2,7.506767123,-3.658931507,1
V1J6L5,7.506821918,-3.656986301,1
V1J6L7,7.506931507,-3.668493151,1
V1J0G5,7.507013699,-3.646109589,1
V1J2C4,7.507041096,-3.672767123,1
V1J1Z8,7.507506849,-3.671835616,1
V1J0E4,7.508191781,-3.646849315,1
V1J0A7,7.508191781,-3.668821918,1
V1J7G4,7.508273973,-3.645863014,1
V1J6Y7,7.508657534,-3.646849315,1
V1J6S4,7.508739726,-3.668136986,1
V1J5T9,7.509013699,-3.64709589,1
V1J5Z7,7.509260274,-3.647068493,1
V1J6H3,7.509917808,-3.646465753,1
V1J0E6,7.510438356,-3.646191781,1
V1J5T5,7.510739726,-3.669178082,1
V1J6C4,7.510794521,-3.64660274,1
V1J0E7,7.511123288,-3.646410959,1
V1J3G5,7.511452055,-3.642273973,1
V1J0H4,7.511561644,-3.645945205,1
V1J1W8,7.511808219,-3.640438356,1
V1J6P3,7.511917808,-3.668109589,1
V1J4M5,7.512219178,-3.639835616,1
V1J5L6,7.512273973,-3.643150685,1
V1J5Z2,7.512273973,-3.65509589,1
V1J4J6,7.512383562,-3.642630137,1
V1J4N4,7.512712329,-3.657369863,1
V1J3X5,7.512821918,-3.657479452,1
V1J4N7,7.512849315,-3.643479452,1
V1J1W6,7.512876712,-3.641287671,1
V1J3G1,7.513342466,-3.639287671,1
V1J6J8,7.513452055,-3.656082192,1
V1J3E9,7.513534247,-3.639123288,1
V1J3G4,7.513589041,-3.640575342,1
V1J1H9,7.513616438,-3.658164384,1
V1J2A5,7.513616438,-3.642684932,1
V1J1W9,7.51369863,-3.641315068,1
V1J6W9,7.513863014,-3.656,1
V1J1P7,7.513945205,-3.639123288,1
V1J3E8,7.514054795,-3.638739726,1
V1J4K9,7.514219178,-3.6384109589999998,1
V1J3X4,7.514547945,-3.656383562,1
V1J5J6,7.514630137,-3.657424658,1
V1J1X1,7.514657534,-3.641726027,1
V1J1P6,7.514657534,-3.638986301,1
V1J4H4,7.515369863,-3.666547945,1
V1J4N8,7.51539726,-3.643726027,1
V1J4T3,7.515479452,-3.640246575,1
V1J3E7,7.515479452,-3.637561644,1
V1J3X3,7.515534247,-3.655808219,1
V1J1M4,7.515945205,-3.638136986,1
V1J6W2,7.515972603,-3.642191781,1
V1J1E2,7.516082192,-3.656383562,1
V1J3X2,7.516219178,-3.655561644,1
V1J3E6,7.516273973,-3.636849315,1
V1J3G3,7.51630137,-3.638931507,1
V1J0A8,7.516383562,-3.666082192,1
V1J1M3,7.516383562,-3.638109589,1
V1J5B4,7.516876712,-3.641561644,1
V1J5B3,7.516876712,-3.641369863,1
V1J4X2,7.517123288,-3.642684932,1
V1J4P2,7.517452055,-3.638383562,1
V1J6P1,7.517479452,-3.641260274,1
V1J1K1,7.517506849,-3.637452055,1
V1J4Z3,7.517643836,-3.641835616,1
V1J1J9,7.517643836,-3.637287671,1
V1J4Y9,7.51769863,-3.641835616,1
V1J1A4,7.517917808,-3.651616438,1
V1J5L8,7.517945205,-3.638575342,1
V1J4Y5,7.518027397,-3.638739726,1
V1J5J9,7.518082192,-3.640986301,1
V1J1A6,7.518246575,-3.652849315,1
V1J5G3,7.518328767,-3.640520548,1
V1J4T9,7.518356164,-3.642986301,1
V1J6S6,7.518410959,-3.641506849,1
V1J4Z7,7.518520548,-3.637753425,1
V1J5G4,7.518575342,-3.640356164,1
V1J1Z9,7.518657534,-3.665917808,1
V1J1A7,7.518657534,-3.654109589,1
V1J5L5,7.518739726,-3.641068493,1
V1J4Y6,7.518767123,-3.639068493,1
V1J5C2,7.518849315,-3.640986301,1
V1J4Y7,7.518931507,-3.638027397,1
V1J4X8,7.519013699,-3.639041096,1
V1J4W2,7.519150685,-3.642082192,1
V1J4X1,7.519178082,-3.641945205,1
V1J5B1,7.519260274,-3.640054795,1
V1J4X9,7.519287671,-3.638,1
V1J5B2,7.519369863,-3.640164384,1
V1J4Y8,7.51939726,-3.641287671,1
V1J3X1,7.519479452,-3.65339726,1
V1J2J4,7.519479452,-3.641972603,1
V1J5G2,7.519589041,-3.639780822,1
V1J6B1,7.519589041,-3.651643836,1
V1J4Z4,7.51969863,-3.64109589,1
V1J3G6,7.519780822,-3.638712329,1
V1J5C7,7.519780822,-3.63830137,1
V1J7C6,7.519863014,-3.63969863,1
V1J3H1,7.519945205,-3.640383562,1
V1J2G4,7.519972603,-3.640821918,1
V1J2G3,7.52,-3.640958904,1
V1J3G9,7.52,-3.640246575,1
V1J7C1,7.520082192,-3.654054795,1
V1J4M1,7.520082192,-3.643424658,1
V1J4V4,7.520191781,-3.642465753,1
V1J1B5,7.520246575,-3.653780822,1
V1J5B9,7.52030137,-3.64060274,1
V1J4R1,7.520356164,-3.642547945,1
V1J3W9,7.520383562,-3.653013699,1
V1J4W4,7.52060274,-3.641534247,1
V1J1X3,7.520712329,-3.638383562,1
V1J5L9,7.520794521,-3.640410959,1
V1J4W3,7.520821918,-3.641424658,1
V1J5B8,7.520821918,-3.639671233,1
V1J3H5,7.521068493,-3.641616438,1
V1J4M2,7.521369863,-3.642821918,1
V1J3H6,7.521534247,-3.641424658,1
V1J5B7,7.521589041,-3.639643836,1
V1J2A6,7.521616438,-3.640164384,1
V1J4Z1,7.521671233,-3.640958904,1
V1J2A7,7.52169863,-3.640054795,1
V1J5A3,7.52169863,-3.638712329,1
V1J1X2,7.521726027,-3.638931507,1
V1J4W1,7.521780822,-3.641041096,1
V1J6J9,7.521808219,-3.653315068,1
V1J4R7,7.521863014,-3.641890411,1
V1J5A9,7.521917808,-3.638657534,1
V1J5C6,7.521945205,-3.652931507,1
V1J1C7,7.522109589,-3.641753425,1
V1J3H4,7.522136986,-3.641013699,1
V1J6N2,7.522356164,-3.664520548,1
V1J1S9,7.522493151,-3.637835616,1
V1J4Z2,7.522547945,-3.640191781,1
V1J6T9,7.522547945,-3.637616438,1
V1J4T4,7.522575342,-3.641150685,1
V1J4V9,7.522575342,-3.639945205,1
V1J4S9,7.522684932,-3.640383562,1
V1J1X5,7.522849315,-3.638986301,1
V1J5B6,7.522931507,-3.638876712,1
V1J5T6,7.522958904,-3.640219178,1
V1J4M7,7.522958904,-3.664958904,1
V1J4R6,7.522986301,-3.641068493,1
V1J1X4,7.523013699,-3.639178082,1
V1J4P9,7.523123288,-3.638931507,1
V1J0C1,7.523424658,-3.636246575,1
V1J7C7,7.523479452,-3.662328767,1
V1J3G7,7.523506849,-3.638164384,1
V1J6C3,7.523534247,-3.637780822,1
V1J7G8,7.523534247,-3.637013699,1
V1J7H2,7.523561644,-3.662493151,1
V1J0C7,7.523616438,-3.636219178,1
V1J5A8,7.523753425,-3.638109589,1
V1J7C9,7.523890411,-3.636767123,1
V1J1X6,7.524082192,-3.639287671,1
V1J1T1,7.524191781,-3.638246575,1
V1J4K3,7.524328767,-3.63939726,1
V1J1C4,7.524410959,-3.640684932,1
V1J5S3,7.524520548,-3.638054795,1
V1J3H3,7.524547945,-3.638493151,1
V1J4K2,7.524794521,-3.638739726,1
V1J4K1,7.525068493,-3.638575342,1
V1J5E4,7.525479452,-3.637561644,1
V1J7E1,7.525506849,-3.636575342,1
V1J0A3,7.525589041,-3.635643836,1
V1J5C8,7.525643836,-3.637150685,1
V1J1T2,7.52569863,-3.638547945,1
V1J5E1,7.525808219,-3.635917808,1
V1J7H3,7.526410959,-3.638684932,1
V1J5G8,7.526438356,-3.637589041,1
V1J1J1,7.527013699,-3.648109589,1
V1J5C9,7.527287671,-3.637808219,1
V1J5E3,7.527369863,-3.637123288,1
V1J5E9,7.527424658,-3.636931507,1
V1J7H4,7.527808219,-3.63890411,1
V1J5G1,7.528246575,-3.636520548,1
V1J5E2,7.528273973,-3.636739726,1
V1J5M1,7.528356164,-3.647863014,1
V1J5J5,7.528575342,-3.648328767,1
V1J5S1,7.528657534,-3.636876712,1
V1J1G4,7.528712329,-3.646958904,1
V1J1J2,7.529178082,-3.648767123,1
V1J4A6,7.529616438,-3.647205479,1
V1J4X3,7.529917808,-3.647726027,1
V1J4T7,7.529945205,-3.647506849,1
V1J5Z4,7.530410959,-3.648767123,1
V1J7E2,7.530958904,-3.648986301,1
V1J5A7,7.531041096,-3.646328767,1
V1J1A8,7.531287671,-3.64569863,1
V1J1B2,7.531452055,-3.646712329,1
V1J1A9,7.532575342,-3.644958904,1
V1J1B1,7.533150685,-3.645890411,1
V1J4A1,7.534410959,-3.643643836,1
V1J6H2,7.534821918,-3.645780822,1
V1J0E8,7.535726027,-3.644328767,1
V1J7B3,7.535753425,-3.645808219,1
V1J6E3,7.535917808,-3.646082192,1
V1J6Z9,7.536082192,-3.643890411,1
V1J7A6,7.536136986,-3.64569863,1
V1J6E5,7.536356164,-3.64490411,1
V1J5K5,7.537068493,-3.642767123,1
V1J5R3,7.537123288,-3.644054795,1
V1J5P8,7.537835616,-3.643863014,1
V1J5K4,7.538630137,-3.642246575,1
V1J5P9,7.538931507,-3.644520548,1
V1J5K7,7.541123288,-3.642876712,1
V1J1B3,7.541260274,-3.64230137,1
V1J5K6,7.541452055,-3.642712329,1
V1J5P4,7.542684932,-3.642109589,1
V1J6J4,7.545013699,-3.642082192,1
V1J6K6,7.545726027,-3.641260274,1
V1J6L3,7.547260274,-3.639671233,1
V1J5R1,7.547506849,-3.640027397,1
V1J6G9,7.547534247,-3.640356164,1
V1J5R5,7.547534247,-3.638356164,1
V1J6G7,7.548739726,-3.640219178,1
V0C1C0,7.54890411,-3.607315068,1
V1J6H4,7.549260274,-3.639506849,1
V1J5R4,7.549726027,-3.637287671,1
V1J5S8,7.549917808,-3.637972603,1
V1J7A4,7.550328767,-3.63830137,1
V1J6S8,7.550383562,-3.638219178,1
V1J5R6,7.550547945,-3.63660274,1
V1J1G6,7.55060274,-3.608191781,1
V1J1G5,7.550821918,-3.608027397,1
V1J7B2,7.551013699,-3.621835616,1
V1J3J5,7.551013699,-3.621780822,1
V1J3C1,7.551041096,-3.60830137,1
V1J4X4,7.551150685,-3.608410959,1
V1J6T3,7.551534247,-3.638657534,1
V1J6V2,7.551616438,-3.638575342,1
V1J1E4,7.551835616,-3.607205479,1
V1J1E3,7.551945205,-3.60709589,1
V1J6V3,7.552082192,-3.637534247,1
V1J7C5,7.552082192,-3.637369863,1
V1J6V4,7.552246575,-3.60769863,1
V1J3B9,7.55230137,-3.607726027,1
V1J1G8,7.552328767,-3.608575342,1
V1J1G7,7.552328767,-3.608383562,1
V1J3C7,7.552493151,-3.608767123,1
V1J3B8,7.552739726,-3.607232877,1
V1J4T6,7.553068493,-3.607287671,1
V1J1A3,7.553479452,-3.622438356,1
V1J1E5,7.553534247,-3.607808219,1
V1J1H1,7.553780822,-3.609205479,1
V1J1E6,7.553780822,-3.607424658,1
V1J1G9,7.553945205,-3.609013699,1
V1J4X5,7.553972603,-3.608054795,1
V1J3C6,7.554164384,-3.608164384,1
V1J6Y3,7.554191781,-3.620547945,1
V1J6Y1,7.554219178,-3.621561644,1
V1J4V2,7.554849315,-3.607863014,1
V1J6Y5,7.555178082,-3.619972603,1
V1J1E8,7.555260274,-3.608328767,1
V1J1E7,7.555424658,-3.60830137,1
V1J5G5,7.555479452,-3.606657534,1
V1J6X3,7.555506849,-3.621917808,1
V1J6V7,7.555589041,-3.607232877,1
V1J7A3,7.556,-3.606931507,1
V1J6X1,7.556027397,-3.619534247,1
V1J6S2,7.556575342,-3.619808219,1
V1J2Y6,7.556767123,-3.601013699,1
V1J6P8,7.55690411,-3.604547945,1
V1J2Y7,7.556958904,-3.600821918,1
V1J6E8,7.557287671,-3.603534247,1
V1J6T2,7.557534247,-3.603917808,1
V1J6T7,7.557643836,-3.603972603,1
V1J2Z4,7.557863014,-3.600986301,1
V1J2Z3,7.558,-3.601041096,1
V1J6V6,7.558191781,-3.603561644,1
V1J6S5,7.558356164,-3.60430137,1
V1J6W8,7.558465753,-3.602986301,1
V1J6X7,7.558575342,-3.604356164,1
V1J7G9,7.558821918,-3.60309589,1
V1J3A1,7.559013699,-3.601315068,1
V1J7H1,7.559123288,-3.602986301,1
V1J3A2,7.559232877,-3.601342466,1
V1J6B5,7.559561644,-3.604246575,1
V1J0H7,7.559890411,-3.602219178,1
V1J3A9,7.559917808,-3.601616438,1
V1J3B1,7.560027397,-3.601671233,1
V1J0B5,7.560109589,-3.603479452,1
V1J5S5,7.560328767,-3.604356164,1
V1J6R4,7.561178082,-3.619150685,1
V1J6G8,7.561369863,-3.633726027,1
V1J6E7,7.561643836,-3.604520548,1
V1J6P6,7.561753425,-3.619287671,1
V1J7J5,7.561890411,-3.632328767,1
V1J0G8,7.562849315,-3.603041096,1
V1J7C4,7.563260274,-3.633917808,1
V1J5P6,7.577753425,-3.592657534,1
V1J3E5,7.577945205,-3.592821918,1
V1J4V1,7.578575342,-3.606136986,1
V1J6C6,7.578739726,-3.592328767,1
V1J1H2,7.578931507,-3.592794521,1
V1J3E4,7.579260274,-3.591917808,1
V1J1H3,7.579315068,-3.592821918,1
V1J3G2,7.579753425,-3.593287671,1
V1J5A2,7.579917808,-3.591369863,1
V1J4T5,7.580082192,-3.591452055,1
V1J0H2,7.580136986,-3.606383562,1
V1J1G1,7.58060274,-3.591945205,1
V1J1E9,7.580931507,-3.591616438,1
V1J6X2,7.581260274,-3.590438356,1
V1J6C7,7.581534247,-3.590136986,1
V1J3W8,7.581643836,-3.60739726,1
V1J6L9,7.58169863,-3.592136986,1
V1J3W7,7.581808219,-3.607178082,1
V1J5P5,7.583452055,-3.591753425,1
V1J4M8,7.583643836,-3.591178082,1
V1J6M3,7.583726027,-3.588931507,1
V1J6M1,7.583890411,-3.58860274,1
V1J6T8,7.583917808,-3.59060274,1
V1J5G6,7.584027397,-3.592027397,1
V1J6J5,7.58430137,-3.588547945,1
V1J6W5,7.584465753,-3.603753425,1
V1J5K9,7.584931507,-3.59109589,1
V1J5T1,7.584986301,-3.591123288,1
V1J5M5,7.584986301,-3.590027397,1
V1J6S7,7.58509589,-3.588794521,1
V1J6T1,7.585178082,-3.589041096,1
V1J5S9,7.585315068,-3.589972603,1
V1J6X4,7.585863014,-3.589013699,1
V1J5Z6,7.586493151,-3.588958904,1
V1J6B6,7.586630137,-3.588493151,1
V1J5C1,7.587041096,-3.590493151,1
V1J5H3,7.587315068,-3.589534247,1
V1J5H4,7.587452055,-3.589589041,1
V1J6A4,7.587643836,-3.58830137,1
V1J5H7,7.58769863,-3.588794521,1
V1J6V9,7.588493151,-3.587780822,1
V1J5M4,7.588849315,-3.588849315,1
V1J5L7,7.58890411,-3.588054795,1
V1J5K2,7.58909589,-3.588712329,1
V1J6V8,7.589205479,-3.587534247,1
V1J5B5,7.58939726,-3.588684932,1
V1J5H5,7.590027397,-3.587972603,1
V1J5H6,7.590246575,-3.588,1
V1J5M2,7.590958904,-3.587424658,1
V1J6C2,7.591315068,-3.587369863,1
V1J5M3,7.591561644,-3.587369863,1
V1J6C1,7.591780822,-3.58739726,1
V1J5P7,7.611780822,-3.591726027,1
V1G0C1,7.626657534,-3.938712329,1
V0C1S0,7.682191781,-3.779972603,1
V1B3Y9,7.733780822,-1.37260274,0
V0C1K0,7.755150685,-3.770986301,1
V1J0G9,7.786958904,-3.450027397,1
V1J0G7,7.787808219,-3.450109589,1
V1J0H1,7.787808219,-3.449616438,1
V1J0G4,7.787945205,-3.450027397,1
V1J0G3,7.788657534,-3.449424658,1
V0C1N0,7.882054795,-3.656328767,1
V0J1E4,7.965589041,-2.979479452,0
V1G0C3,7.969452055,-3.695945205,1
V0C2G0,7.98309589,-3.629726027,1
V0C2E0,7.986986301,-3.649616438,1
V0C2J0,8.014,-3.58660274,1
V0K2R0,8.018657534,-3.072849315,1
V0E1Z1,8.020027397,-2.155479452,0
V0J2T0,8.05090411,-2.880712329,0
V1G2W4,8.057726027,-3.642493151,1
V1G0B7,8.057917808,-3.642739726,1
V1G4X4,8.05890411,-3.641808219,1
V1G4Z3,8.058958904,-3.642164384,1
V1G4C7,8.05939726,-3.64230137,1
V1G4J5,8.061260274,-3.64109589,1
V1G4S7,8.06230137,-3.64030137,1
V0J1W0,8.087123288,-2.648356164,0
V1G4P6,8.087726027,-3.623232877,1
V1G2X8,8.088876712,-3.622219178,1
V1G3Z4,8.089068493,-3.622410959,1
V1G3Y7,8.089205479,-3.622630137,1
V1G2X7,8.089205479,-3.622136986,1
V1G3Z5,8.089315068,-3.62230137,1
V1G3Y8,8.089369863,-3.622630137,1
V1G4A2,8.089863014,-3.621506849,1
V1G4A3,8.089945205,-3.621561644,1
V1G2Z5,8.090246575,-3.621561644,1
V1G2Z4,8.090356164,-3.621589041,1
V1G4A1,8.090410959,-3.621013699,1
V1G2Z3,8.090547945,-3.622164384,1
V0C1T0,8.09090411,-3.600794521,1
V1G4J7,8.091013699,-3.620547945,1
V1G3Z6,8.091506849,-3.621506849,1
V1G4J4,8.091506849,-3.621013699,1
V1G3A7,8.09169863,-3.621013699,1
V1G4N6,8.092109589,-3.620054795,1
V0C1B0,8.092164384,-3.581452055,1
V1G4L4,8.09230137,-3.619945205,1
V1G3C5,8.092493151,-3.620493151,1
V1G3C4,8.092575342,-3.621013699,1
V1G3C6,8.092767123,-3.62030137,1
V1G4R1,8.092821918,-3.61969863,1
V1G3C7,8.093123288,-3.619506849,1
V1G3E9,8.093424658,-3.620493151,1
V1G3G1,8.093726027,-3.620246575,1
V1G3G3,8.093835616,-3.619863014,1
V1G3G4,8.094136986,-3.618794521,1
V1G4N8,8.094219178,-3.619808219,1
V1G4P8,8.094712329,-3.618958904,1
V1G5A2,8.100794521,-3.61690411,1
V0C2L0,8.122767123,-3.561890411,1
V1G4P9,8.14909589,-3.585452055,1
V1G3J5,8.149342466,-3.5847671230000002,1
V1G3J7,8.149342466,-3.584520548,1
V1G3J6,8.149506849,-3.584657534,1
V1G3J8,8.149616438,-3.584410959,1
V1G3K1,8.149671233,-3.583945205,1
V1G3J9,8.149808219,-3.584,1
V1G3K2,8.150410959,-3.58430137,1
V1G3K4,8.150493151,-3.583917808,1
V1G3K3,8.150575342,-3.584219178,1
V1G3K6,8.150739726,-3.583205479,1
V1G3K5,8.150849315,-3.583671233,1
V1G3K7,8.150931507,-3.583150685,1
V1G4Z8,8.153287671,-3.579479452,1
V1G3W8,8.153424658,-3.579616438,1
V1G2X5,8.15430137,-3.578383562,1
V1G2X6,8.154575342,-3.578356164,1
V1G5B2,8.154849315,-3.577068493,1
V1G3X6,8.154931507,-3.578328767,1
V1G3Y5,8.155041096,-3.578109589,1
V1G3X5,8.155068493,-3.578273973,1
V1G4Y6,8.155068493,-3.576794521,1
V1G3Y6,8.155178082,-3.578082192,1
V1G3W9,8.155287671,-3.578465753,1
V1G4V6,8.155315068,-3.578054795,1
V1G2Y8,8.15569863,-3.578520548,1
V1G2Y9,8.155808219,-3.578383562,1
V1G2Z1,8.155917808,-3.577616438,1
V1G2Z2,8.156410959,-3.577342466,1
V1G3A5,8.156630137,-3.578054795,1
V1G3A6,8.156739726,-3.577972603,1
V1G3X8,8.157178082,-3.577041096,1
V1G3X7,8.157260274,-3.577260274,1
V1G3X1,8.157534247,-3.577479452,1
V1G3C1,8.157753425,-3.577780822,1
V1G3C2,8.158,-3.577479452,1
V1G3C3,8.158273973,-3.576986301,1
V1G3E7,8.159123288,-3.575890411,1
V1G3E6,8.159150685,-3.576794521,1
V1G4P5,8.159369863,-3.576465753,1
V1G3E8,8.159452055,-3.575589041,1
V1G4R5,8.160191781,-3.576054795,1
V1G4R6,8.1603013700000009,-3.575890411,1
V1G4L2,8.161068493,-3.575890411,1
V1G4V5,8.161260274,-3.575315068,1
V1G4S1,8.163506849,-3.560547945,1
V1G4R9,8.164273973,-3.560164384,1
V1G4S2,8.164547945,-3.56,1
V1G1P7,8.167616438,-3.557972603,1
V1G5A6,8.168438356,-3.558356164,1
V1G1M2,8.179178082,-3.552849315,1
V1G4P3,8.179972603,-3.564383562,1
V1G0A4,8.180438356,-3.565123288,1
V1G4Y5,8.180465753,-3.564356164,1
V1G5A5,8.181616438,-3.56339726,1
V1G0B8,8.182931507,-3.562356164,1
V1G4N3,8.194575342,-3.545561644,1
V1G2S7,8.194739726,-3.545452055,1
V1G4W1,8.194849315,-3.545424658,1
V1G4X2,8.194931507,-3.545287671,1
V1G2S6,8.195232877,-3.545287671,1
V1G2J8,8.196,-3.547041096,1
V1G2J9,8.196246575,-3.54690411,1
V1G2X2,8.196273973,-3.551643836,1
V1G2X3,8.196383562,-3.55090411,1
V1G2X1,8.196438356,-3.551726027,1
V1G2K1,8.196575342,-3.545808219,1
V1G2X4,8.19660274,-3.550630137,1
V1G2K2,8.196767123,-3.545863014,1
V1G2M2,8.197315068,-3.546383562,1
V1G2M3,8.197479452,-3.546246575,1
V1G2M4,8.197534247,-3.545753425,1
V1G2Y2,8.197561644,-3.551315068,1
V1G2Y3,8.197753425,-3.550136986,1
V1G2M5,8.197835616,-3.545589041,1
V1G2M6,8.197863014,-3.545424658,1
V1G2P3,8.198520548,-3.545753425,1
V1G2P4,8.19860274,-3.545479452,1
